MthCalDt,INDNO,_NAME_,COL1
1980-05-30,1000511,MthTotRet,0.0813961213
1980-06-30,1000511,MthTotRet,0.0325323535
1980-07-31,1000511,MthTotRet,0.0916362423
1980-08-29,1000511,MthTotRet,0.0267973444
1980-09-30,1000511,MthTotRet,0.0286000507
1980-10-31,1000511,MthTotRet,0.0088141672
1980-11-28,1000511,MthTotRet,0.0640763433
1980-12-31,1000511,MthTotRet,-0.011228482
1981-01-30,1000511,MthTotRet,-0.011364055
1981-02-27,1000511,MthTotRet,0.0278591489
1981-03-31,1000511,MthTotRet,0.0820339347
1981-04-30,1000511,MthTotRet,0.0006520804
1981-05-29,1000511,MthTotRet,0.0167655613
1981-06-30,1000511,MthTotRet,-0.008039687
1981-07-31,1000511,MthTotRet,-0.017765315
1981-08-31,1000511,MthTotRet,-0.062594108
1981-09-30,1000511,MthTotRet,-0.051956238
1981-10-30,1000511,MthTotRet,0.0583319651
1981-11-30,1000511,MthTotRet,0.0423383341
1981-12-31,1000511,MthTotRet,-0.019629422
1982-01-29,1000511,MthTotRet,-0.019404322
1982-02-26,1000511,MthTotRet,-0.036621792
1982-03-31,1000511,MthTotRet,-0.00379678
1982-04-30,1000511,MthTotRet,0.047458167
1982-05-28,1000511,MthTotRet,-0.04397152
1982-06-30,1000511,MthTotRet,-0.008091062
1982-07-30,1000511,MthTotRet,-0.01522487
1982-08-31,1000511,MthTotRet,0.1295143182
1982-09-30,1000511,MthTotRet,0.0166068263
1982-10-29,1000511,MthTotRet,0.1432951392
1982-11-30,1000511,MthTotRet,0.0596378158
1982-12-31,1000511,MthTotRet,0.0152904874
1983-01-31,1000511,MthTotRet,0.0352751587
1983-02-28,1000511,MthTotRet,0.0411622129
1983-03-31,1000511,MthTotRet,0.0514048623
1983-04-29,1000511,MthTotRet,0.0687307058
1983-05-31,1000511,MthTotRet,0.0257882511
1983-06-30,1000511,MthTotRet,0.0316327901
1983-07-29,1000511,MthTotRet,-0.026555908
1983-08-31,1000511,MthTotRet,0.0047418278
1983-09-30,1000511,MthTotRet,0.025777086
1983-10-31,1000511,MthTotRet,-0.018896567
1983-11-30,1000511,MthTotRet,0.0471694394
1983-12-30,1000511,MthTotRet,-0.009148993
1984-01-31,1000511,MthTotRet,-0.013908063
1984-02-29,1000511,MthTotRet,-0.047426722
1984-03-30,1000511,MthTotRet,0.0226237647
1984-04-30,1000511,MthTotRet,-0.008450505
1984-05-31,1000511,MthTotRet,-0.059061084
1984-06-29,1000511,MthTotRet,0.0314753619
1984-07-31,1000511,MthTotRet,-0.029454749
1984-08-31,1000511,MthTotRet,0.1278570861
1984-09-28,1000511,MthTotRet,0.003578341
1984-10-31,1000511,MthTotRet,0.0000526197
1984-11-30,1000511,MthTotRet,-0.003237395
1984-12-31,1000511,MthTotRet,0.0244467816
1985-01-31,1000511,MthTotRet,0.094629253
1985-02-28,1000511,MthTotRet,0.009747631
1985-03-29,1000511,MthTotRet,-0.003593388
1985-04-30,1000511,MthTotRet,-0.012528199
1985-05-31,1000511,MthTotRet,0.0665469607
1985-06-28,1000511,MthTotRet,0.0142966128
1985-07-31,1000511,MthTotRet,0.0093233847
1985-08-30,1000511,MthTotRet,-0.008621254
1985-09-30,1000511,MthTotRet,-0.045047264
1985-10-31,1000511,MthTotRet,0.0413534041
1985-11-29,1000511,MthTotRet,0.0736371228
1985-12-31,1000511,MthTotRet,0.0433275791
1986-01-31,1000511,MthTotRet,0.0160840491
1986-02-28,1000511,MthTotRet,0.0806441443
1986-03-31,1000511,MthTotRet,0.0603934948
1986-04-30,1000511,MthTotRet,-0.020159819
1986-05-30,1000511,MthTotRet,0.056360323
1986-06-30,1000511,MthTotRet,0.0018835533
1986-07-31,1000511,MthTotRet,-0.075894656
1986-08-29,1000511,MthTotRet,0.0775493562
1986-09-30,1000511,MthTotRet,-0.071357341
1986-10-31,1000511,MthTotRet,0.0623461178
1986-11-28,1000511,MthTotRet,0.0222775758
1986-12-31,1000511,MthTotRet,-0.032672541
1987-01-30,1000511,MthTotRet,0.1410133346
1987-02-27,1000511,MthTotRet,0.0587228283
1987-03-31,1000511,MthTotRet,0.0193259965
1987-04-30,1000511,MthTotRet,-0.012826061
1987-05-29,1000511,MthTotRet,0.0128932532
1987-06-30,1000511,MthTotRet,0.043887508
1987-07-31,1000511,MthTotRet,0.0648258969
1987-08-31,1000511,MthTotRet,0.029189323
1987-09-30,1000511,MthTotRet,-0.016531495
1987-10-30,1000511,MthTotRet,-0.256292821
1987-11-30,1000511,MthTotRet,-0.062283344
1987-12-31,1000511,MthTotRet,0.0929114123
1988-01-29,1000511,MthTotRet,0.050074583
1988-02-29,1000511,MthTotRet,0.0739113219
1988-03-31,1000511,MthTotRet,-0.007723075
1988-04-29,1000511,MthTotRet,0.0026356241
1988-05-31,1000511,MthTotRet,0.0043513564
1988-06-30,1000511,MthTotRet,0.0597339726
1988-07-29,1000511,MthTotRet,-0.010680787
1988-08-31,1000511,MthTotRet,-0.033351283
1988-09-30,1000511,MthTotRet,0.0416655739
1988-10-31,1000511,MthTotRet,0.0137772774
1988-11-30,1000511,MthTotRet,-0.022785005
1988-12-30,1000511,MthTotRet,0.0275476461
1989-01-31,1000511,MthTotRet,0.0712776143
1989-02-28,1000511,MthTotRet,-0.011100115
1989-03-31,1000511,MthTotRet,0.0206016738
1989-04-28,1000511,MthTotRet,0.049265013
1989-05-31,1000511,MthTotRet,0.0472550755
1989-06-30,1000511,MthTotRet,-0.006741953
1989-07-31,1000511,MthTotRet,0.0823366839
1989-08-31,1000511,MthTotRet,0.0260066282
1989-09-29,1000511,MthTotRet,-0.015976469
1989-10-31,1000511,MthTotRet,-0.046586661
1989-11-30,1000511,MthTotRet,0.0122905638
1989-12-29,1000511,MthTotRet,0.0151375606
1990-01-31,1000511,MthTotRet,-0.073185221
1990-02-28,1000511,MthTotRet,0.0140218915
1990-03-30,1000511,MthTotRet,0.0315839383
1990-04-30,1000511,MthTotRet,-0.040596257
1990-05-31,1000511,MthTotRet,0.0962570988
1990-06-29,1000511,MthTotRet,-0.014635264
1990-07-31,1000511,MthTotRet,-0.024604986
1990-08-31,1000511,MthTotRet,-0.112708825
1990-09-28,1000511,MthTotRet,-0.075273498
1990-10-31,1000511,MthTotRet,-0.036430848
1990-11-30,1000511,MthTotRet,0.0921152294
1990-12-31,1000511,MthTotRet,0.0397687712
1991-01-31,1000511,MthTotRet,0.0812248706
1991-02-28,1000511,MthTotRet,0.0842627546
1991-03-28,1000511,MthTotRet,0.0308526334
1991-04-30,1000511,MthTotRet,0.0028449052
1991-05-31,1000511,MthTotRet,0.054408122
1991-06-28,1000511,MthTotRet,-0.049742804
1991-07-31,1000511,MthTotRet,0.041944189
1991-08-30,1000511,MthTotRet,0.0226332786
1991-09-30,1000511,MthTotRet,-0.019407064
1991-10-31,1000511,MthTotRet,0.0107904895
1991-11-29,1000511,MthTotRet,-0.051015587
1991-12-31,1000511,MthTotRet,0.1136193009
1992-01-31,1000511,MthTotRet,0.0182611241
1992-02-28,1000511,MthTotRet,0.0297863763
1992-03-31,1000511,MthTotRet,-0.02026397
1992-04-30,1000511,MthTotRet,0.0167291635
1992-05-29,1000511,MthTotRet,0.0019303379
1992-06-30,1000511,MthTotRet,-0.020451203
1992-07-31,1000511,MthTotRet,0.0412233936
1992-08-31,1000511,MthTotRet,-0.028940034
1992-09-30,1000511,MthTotRet,0.0189906367
1992-10-30,1000511,MthTotRet,0.0202536011
1992-11-30,1000511,MthTotRet,0.0442290902
1992-12-31,1000511,MthTotRet,0.0225316201
1993-01-29,1000511,MthTotRet,0.0227057584
1993-02-26,1000511,MthTotRet,0.0108864984
1993-03-31,1000511,MthTotRet,0.0276893144
1993-04-30,1000511,MthTotRet,-0.021945076
1993-05-28,1000511,MthTotRet,0.0316295793
1993-06-30,1000511,MthTotRet,0.0034771861
1993-07-30,1000511,MthTotRet,-0.001189633
1993-08-31,1000511,MthTotRet,0.0400223949
1993-09-30,1000511,MthTotRet,-0.006368128
1993-10-29,1000511,MthTotRet,0.020101066
1993-11-30,1000511,MthTotRet,-0.008522401
1993-12-31,1000511,MthTotRet,0.0228838608
1994-01-31,1000511,MthTotRet,0.0381176718
1994-02-28,1000511,MthTotRet,-0.017379326
1994-03-31,1000511,MthTotRet,-0.043414002
1994-04-29,1000511,MthTotRet,0.0042818452
1994-05-31,1000511,MthTotRet,0.012087256
1994-06-30,1000511,MthTotRet,-0.021864802
1994-07-29,1000511,MthTotRet,0.0339328807
1994-08-31,1000511,MthTotRet,0.0522318751
1994-09-30,1000511,MthTotRet,-0.026641319
1994-10-31,1000511,MthTotRet,0.0122702514
1994-11-30,1000511,MthTotRet,-0.043414517
1994-12-30,1000511,MthTotRet,0.0161581345
1995-01-31,1000511,MthTotRet,0.0211542327
1995-02-28,1000511,MthTotRet,0.0440198989
1995-03-31,1000511,MthTotRet,0.0291913998
1995-04-28,1000511,MthTotRet,0.023978403
1995-05-31,1000511,MthTotRet,0.0350224824
1995-06-30,1000511,MthTotRet,0.0258034095
1995-07-31,1000511,MthTotRet,0.03375665
1995-08-31,1000511,MthTotRet,0.0074755836
1995-09-29,1000511,MthTotRet,0.0245685101
1995-10-31,1000511,MthTotRet,-0.024562686
1995-11-30,1000511,MthTotRet,0.0512532024
1995-12-29,1000511,MthTotRet,0.0141442063
1996-01-31,1000511,MthTotRet,0.0309357463
1996-02-29,1000511,MthTotRet,0.0129874643
1996-03-29,1000511,MthTotRet,0.0192745398
1996-04-30,1000511,MthTotRet,0.0280223211
1996-05-31,1000511,MthTotRet,0.013496627
1996-06-28,1000511,MthTotRet,-0.009330785
1996-07-31,1000511,MthTotRet,-0.05708256
1996-08-30,1000511,MthTotRet,0.0328938595
1996-09-30,1000511,MthTotRet,0.0496359779
1996-10-31,1000511,MthTotRet,0.0136052109
1996-11-29,1000511,MthTotRet,0.0701007064
1996-12-31,1000511,MthTotRet,-0.016865401
1997-01-31,1000511,MthTotRet,0.0399385983
1997-02-28,1000511,MthTotRet,0.0134569089
1997-03-31,1000511,MthTotRet,-0.035142541
1997-04-30,1000511,MthTotRet,0.0321967502
1997-05-30,1000511,MthTotRet,0.0735840793
1997-06-30,1000511,MthTotRet,0.038354349
1997-07-31,1000511,MthTotRet,0.078985149
1997-08-29,1000511,MthTotRet,-0.028208463
1997-09-30,1000511,MthTotRet,0.0520564554
1997-10-31,1000511,MthTotRet,-0.043725688
1997-11-28,1000511,MthTotRet,0.0304660048
1997-12-31,1000511,MthTotRet,0.0135635234
1998-01-30,1000511,MthTotRet,-0.002577926
1998-02-27,1000511,MthTotRet,0.0788199994
1998-03-31,1000511,MthTotRet,0.0501792433
1998-04-30,1000511,MthTotRet,0.0044461345
1998-05-29,1000511,MthTotRet,-0.025154494
1998-06-30,1000511,MthTotRet,0.010560295
1998-07-31,1000511,MthTotRet,-0.04488182
1998-08-31,1000511,MthTotRet,-0.14918532
1998-09-30,1000511,MthTotRet,0.0598830231
1998-10-30,1000511,MthTotRet,0.090118749
1998-11-30,1000511,MthTotRet,0.050088796
1998-12-31,1000511,MthTotRet,0.0272239682
1999-01-29,1000511,MthTotRet,0.0107330049
1999-02-26,1000511,MthTotRet,-0.019370959
1999-03-31,1000511,MthTotRet,0.0218990655
1999-04-30,1000511,MthTotRet,0.0973983865
1999-05-28,1000511,MthTotRet,-0.001357476
1999-06-30,1000511,MthTotRet,0.0386828167
1999-07-30,1000511,MthTotRet,-0.034691482
1999-08-31,1000511,MthTotRet,-0.022213972
1999-09-30,1000511,MthTotRet,-0.0395952
1999-10-29,1000511,MthTotRet,0.0294098463
1999-11-30,1000511,MthTotRet,-0.002241432
1999-12-31,1000511,MthTotRet,0.0410474176
2000-01-31,1000511,MthTotRet,-0.05870194
2000-02-29,1000511,MthTotRet,-0.0450994
2000-03-31,1000511,MthTotRet,0.1097484254
2000-04-28,1000511,MthTotRet,0.0082487127
2000-05-31,1000511,MthTotRet,0.0163689667
2000-06-30,1000511,MthTotRet,-0.023379729
2000-07-31,1000511,MthTotRet,0.0036205792
2000-08-31,1000511,MthTotRet,0.0735092311
2000-09-29,1000511,MthTotRet,-0.013813118
2000-10-31,1000511,MthTotRet,0.0205428112
2000-11-30,1000511,MthTotRet,-0.047101679
2000-12-29,1000511,MthTotRet,0.0700413929
2001-01-31,1000511,MthTotRet,0.0526581388
2001-02-28,1000511,MthTotRet,-0.044689141
2001-03-30,1000511,MthTotRet,-0.05012552
2001-04-30,1000511,MthTotRet,0.0844201764
2001-05-31,1000511,MthTotRet,0.0174793908
2001-06-29,1000511,MthTotRet,-0.016133132
2001-07-31,1000511,MthTotRet,-0.009159932
2001-08-31,1000511,MthTotRet,-0.04374758
2001-09-28,1000511,MthTotRet,-0.125203037
2001-10-31,1000511,MthTotRet,0.0417485154
2001-11-30,1000511,MthTotRet,0.0999587356
2001-12-31,1000511,MthTotRet,0.0300463106
2002-01-31,1000511,MthTotRet,-0.003591743
2002-02-28,1000511,MthTotRet,-0.010968042
2002-03-28,1000511,MthTotRet,0.0673648069
2002-04-30,1000511,MthTotRet,-0.036341883
2002-05-31,1000511,MthTotRet,-0.015039597
2002-06-28,1000511,MthTotRet,-0.081656316
2002-07-31,1000511,MthTotRet,-0.109378983
2002-08-30,1000511,MthTotRet,0.0102930818
2002-09-30,1000511,MthTotRet,-0.114942008
2002-10-31,1000511,MthTotRet,0.0730631854
2002-11-29,1000511,MthTotRet,0.1104542624
2002-12-31,1000511,MthTotRet,-0.051487057
2003-01-31,1000511,MthTotRet,-0.025524931
2003-02-28,1000511,MthTotRet,-0.022571201
2003-03-31,1000511,MthTotRet,0.0048919317
2003-04-30,1000511,MthTotRet,0.1035717289
2003-05-30,1000511,MthTotRet,0.0960732606
2003-06-30,1000511,MthTotRet,0.0076485073
2003-07-31,1000511,MthTotRet,0.0284087751
2003-08-29,1000511,MthTotRet,0.0442271486
2003-09-30,1000511,MthTotRet,-0.016480254
2003-10-31,1000511,MthTotRet,0.0709880499
2003-11-28,1000511,MthTotRet,0.021135952
2003-12-31,1000511,MthTotRet,0.0531660691
2004-01-30,1000511,MthTotRet,0.0242114859
2004-02-27,1000511,MthTotRet,0.0207993909
2004-03-31,1000511,MthTotRet,-0.00598324
2004-04-30,1000511,MthTotRet,-0.024454646
2004-05-28,1000511,MthTotRet,0.0196206398
2004-06-30,1000511,MthTotRet,0.0303195166
2004-07-30,1000511,MthTotRet,-0.043219747
2004-08-31,1000511,MthTotRet,-0.003035483
2004-09-30,1000511,MthTotRet,0.0276127781
2004-10-29,1000511,MthTotRet,0.0243944009
2004-11-30,1000511,MthTotRet,0.0587401727
2004-12-31,1000511,MthTotRet,0.0375479811
2005-01-31,1000511,MthTotRet,-0.029473205
2005-02-28,1000511,MthTotRet,0.0203265236
2005-03-31,1000511,MthTotRet,-0.01394766
2005-04-29,1000511,MthTotRet,-0.030961303
2005-05-31,1000511,MthTotRet,0.0485633941
2005-06-30,1000511,MthTotRet,0.0144993847
2005-07-29,1000511,MthTotRet,0.0514672146
2005-08-31,1000511,MthTotRet,-0.011316097
2005-09-30,1000511,MthTotRet,0.0082809945
2005-10-31,1000511,MthTotRet,-0.023615144
2005-11-30,1000511,MthTotRet,0.0433993521
2005-12-30,1000511,MthTotRet,0.0079744654
2006-01-31,1000511,MthTotRet,0.0410604234
2006-02-28,1000511,MthTotRet,0.0029209301
2006-03-31,1000511,MthTotRet,0.017831564
2006-04-28,1000511,MthTotRet,0.0106358808
2006-05-31,1000511,MthTotRet,-0.028645598
2006-06-30,1000511,MthTotRet,-0.00191899
2006-07-31,1000511,MthTotRet,-0.014471512
2006-08-31,1000511,MthTotRet,0.0312483003
2006-09-29,1000511,MthTotRet,0.0263544078
2006-10-31,1000511,MthTotRet,0.0365031575
2006-11-30,1000511,MthTotRet,0.0251443013
2006-12-29,1000511,MthTotRet,0.0079436273
2007-01-31,1000511,MthTotRet,0.0239238255
2007-02-28,1000511,MthTotRet,-0.003252193
2007-03-30,1000511,MthTotRet,0.0076827057
2007-04-30,1000511,MthTotRet,0.0432073027
2007-05-31,1000511,MthTotRet,0.0323997067
2007-06-29,1000511,MthTotRet,-0.018535782
2007-07-31,1000511,MthTotRet,-0.043858104
2007-08-31,1000511,MthTotRet,0.0005351245
2007-09-28,1000511,MthTotRet,0.0245281518
2007-10-31,1000511,MthTotRet,0.0126696063
2007-11-30,1000511,MthTotRet,-0.049866921
2007-12-31,1000511,MthTotRet,-0.017514272
2008-01-31,1000511,MthTotRet,-0.044017445
2008-02-29,1000511,MthTotRet,-0.029500725
2008-03-31,1000511,MthTotRet,-0.013228745
2008-04-30,1000511,MthTotRet,0.0524093879
2008-05-30,1000511,MthTotRet,0.0256767523
2008-06-30,1000511,MthTotRet,-0.102008407
2008-07-31,1000511,MthTotRet,-0.004136099
2008-08-29,1000511,MthTotRet,0.0285609418
2008-09-30,1000511,MthTotRet,-0.105572677
2008-10-31,1000511,MthTotRet,-0.209466383
2008-11-28,1000511,MthTotRet,-0.107258277
2008-12-31,1000511,MthTotRet,0.0431150344
2009-01-30,1000511,MthTotRet,-0.077568843
2009-02-27,1000511,MthTotRet,-0.11706402
2009-03-31,1000511,MthTotRet,0.1105964612
2009-04-30,1000511,MthTotRet,0.1850361402
2009-05-29,1000511,MthTotRet,0.0624866315
2009-06-30,1000511,MthTotRet,-0.004083211
2009-07-31,1000511,MthTotRet,0.0931202865
2009-08-31,1000511,MthTotRet,0.0579839792
2009-09-30,1000511,MthTotRet,0.0533852452
2009-10-30,1000511,MthTotRet,-0.034111769
2009-11-30,1000511,MthTotRet,0.0538961618
2009-12-31,1000511,MthTotRet,0.0480087794
2010-01-29,1000511,MthTotRet,-0.031059376
2010-02-26,1000511,MthTotRet,0.0434022009
2010-03-31,1000511,MthTotRet,0.0713332053
2010-04-30,1000511,MthTotRet,0.0281088363
2010-05-28,1000511,MthTotRet,-0.073485806
2010-06-30,1000511,MthTotRet,-0.061794313
2010-07-30,1000511,MthTotRet,0.0735693073
2010-08-31,1000511,MthTotRet,-0.04833089
2010-09-30,1000511,MthTotRet,0.1043073509
2010-10-29,1000511,MthTotRet,0.0359456511
2010-11-30,1000511,MthTotRet,0.0081355714
2010-12-31,1000511,MthTotRet,0.0730836289
2011-01-31,1000511,MthTotRet,0.0219186358
2011-02-28,1000511,MthTotRet,0.0409569076
2011-03-31,1000511,MthTotRet,0.0090057082
2011-04-29,1000511,MthTotRet,0.0319234257
2011-05-31,1000511,MthTotRet,-0.00557883
2011-06-30,1000511,MthTotRet,-0.018769245
2011-07-29,1000511,MthTotRet,-0.035385022
2011-08-31,1000511,MthTotRet,-0.063472005
2011-09-30,1000511,MthTotRet,-0.090251743
2011-10-31,1000511,MthTotRet,0.1341916154
2011-11-30,1000511,MthTotRet,-0.006204639
2011-12-30,1000511,MthTotRet,0.0011844711
2012-01-31,1000511,MthTotRet,0.0564688951
2012-02-29,1000511,MthTotRet,0.0419654156
2012-03-30,1000511,MthTotRet,0.023118197
2012-04-30,1000511,MthTotRet,-0.007799425
2012-05-31,1000511,MthTotRet,-0.0711594
2012-06-29,1000511,MthTotRet,0.0383285726
2012-07-31,1000511,MthTotRet,0.0021334135
2012-08-31,1000511,MthTotRet,0.0307900242
2012-09-28,1000511,MthTotRet,0.024078476
2012-10-31,1000511,MthTotRet,-0.006949503
2012-11-30,1000511,MthTotRet,0.0136400604
2012-12-31,1000511,MthTotRet,0.0243105089
2013-01-31,1000511,MthTotRet,0.0656386829
2013-02-28,1000511,MthTotRet,0.0120074751
2013-03-28,1000511,MthTotRet,0.0429248789
2013-04-30,1000511,MthTotRet,0.0157370644
2013-05-31,1000511,MthTotRet,0.0291118396
2013-06-28,1000511,MthTotRet,-0.010452776
2013-07-31,1000511,MthTotRet,0.0552320092
2013-08-30,1000511,MthTotRet,-0.027829043
2013-09-30,1000511,MthTotRet,0.0404072036
2013-10-31,1000511,MthTotRet,0.0427979783
2013-11-29,1000511,MthTotRet,0.0236665598
2013-12-31,1000511,MthTotRet,0.0291070088
2014-01-31,1000511,MthTotRet,-0.029442908
2014-02-28,1000511,MthTotRet,0.0539176962
2014-03-31,1000511,MthTotRet,0.0073693673
2014-04-30,1000511,MthTotRet,0.0031684025
2014-05-30,1000511,MthTotRet,0.0228830814
2014-06-30,1000511,MthTotRet,0.0286432533
2014-07-31,1000511,MthTotRet,-0.021818629
2014-08-29,1000511,MthTotRet,0.0424749064
2014-09-30,1000511,MthTotRet,-0.0255052
2014-10-31,1000511,MthTotRet,0.0298744627
2014-11-28,1000511,MthTotRet,0.0241036516
2014-12-31,1000511,MthTotRet,0.0034893928
2015-01-30,1000511,MthTotRet,-0.02832804
2015-02-27,1000511,MthTotRet,0.0585766892
2015-03-31,1000511,MthTotRet,-0.009421915
2015-04-30,1000511,MthTotRet,0.004299574
2015-05-29,1000511,MthTotRet,0.0087561723
2015-06-30,1000511,MthTotRet,-0.021921965
2015-07-31,1000511,MthTotRet,0.0077943492
2015-08-31,1000511,MthTotRet,-0.054014016
2015-09-30,1000511,MthTotRet,-0.033561122
2015-10-30,1000511,MthTotRet,0.0739939224
2015-11-30,1000511,MthTotRet,0.0024164207
2015-12-31,1000511,MthTotRet,-0.025168061
2016-01-29,1000511,MthTotRet,-0.056126506
2016-02-29,1000511,MthTotRet,0.0122228224
2016-03-31,1000511,MthTotRet,0.081831023
2016-04-29,1000511,MthTotRet,0.0128994417
2016-05-31,1000511,MthTotRet,0.0142746134
2016-06-30,1000511,MthTotRet,-0.00008602
2016-07-29,1000511,MthTotRet,0.0434656116
2016-08-31,1000511,MthTotRet,0.002248903
2016-09-30,1000511,MthTotRet,0.000518073
2016-10-31,1000511,MthTotRet,-0.024238996
2016-11-30,1000511,MthTotRet,0.0518610129
2016-12-30,1000511,MthTotRet,0.0105712308
2017-01-31,1000511,MthTotRet,0.0210476903
2017-02-28,1000511,MthTotRet,0.0314885535
2017-03-31,1000511,MthTotRet,-0.001259481
2017-04-28,1000511,MthTotRet,0.0064354146
2017-05-31,1000511,MthTotRet,0.0044707965
2017-06-30,1000511,MthTotRet,0.0135976866
2017-07-31,1000511,MthTotRet,0.0159955108
2017-08-31,1000511,MthTotRet,-0.010323937
2017-09-29,1000511,MthTotRet,0.0295961094
2017-10-31,1000511,MthTotRet,0.0103019109
2017-11-30,1000511,MthTotRet,0.0387857884
2017-12-29,1000511,MthTotRet,0.0131015223
2018-01-31,1000511,MthTotRet,0.0447804004
2018-02-28,1000511,MthTotRet,-0.043354875
2018-03-29,1000511,MthTotRet,-0.009534282
2018-04-30,1000511,MthTotRet,0.0038871812
2018-05-31,1000511,MthTotRet,0.0149361767
2018-06-29,1000511,MthTotRet,0.0108431418
2018-07-31,1000511,MthTotRet,0.0323300353
2018-08-31,1000511,MthTotRet,0.019756215
2018-09-28,1000511,MthTotRet,0.0014822361
2018-10-31,1000511,MthTotRet,-0.071397979
2018-11-30,1000511,MthTotRet,0.0275177317
2018-12-31,1000511,MthTotRet,-0.100586509
2019-01-31,1000511,MthTotRet,0.0999792733
2019-02-28,1000511,MthTotRet,0.0364755374
2019-03-29,1000511,MthTotRet,0.0091313856
2019-04-30,1000511,MthTotRet,0.0367825873
2019-05-31,1000511,MthTotRet,-0.068450533
2019-06-28,1000511,MthTotRet,0.0761756248
2019-07-31,1000511,MthTotRet,0.0086277075
2019-08-30,1000511,MthTotRet,-0.031631348
2019-09-30,1000511,MthTotRet,0.0335160773
2019-10-31,1000511,MthTotRet,0.0129030707
2019-11-29,1000511,MthTotRet,0.0342990625
2019-12-31,1000511,MthTotRet,0.0288857269
2020-01-31,1000511,MthTotRet,-0.018023862
2020-02-28,1000511,MthTotRet,-0.090755663
2020-03-31,1000511,MthTotRet,-0.18849736
2020-04-30,1000511,MthTotRet,0.1472773767
2020-05-29,1000511,MthTotRet,0.0480927697
2020-06-30,1000511,MthTotRet,0.0142604787
2020-07-31,1000511,MthTotRet,0.0469275351
2020-08-31,1000511,MthTotRet,0.0453567144
2020-09-30,1000511,MthTotRet,-0.025426981
2020-10-30,1000511,MthTotRet,-0.006134688
2020-11-30,1000511,MthTotRet,0.1466943019
2020-12-31,1000511,MthTotRet,0.0418944459
2021-01-29,1000511,MthTotRet,-0.006462919
2021-02-26,1000511,MthTotRet,0.063454783
2021-03-31,1000511,MthTotRet,0.0572597523
2021-04-30,1000511,MthTotRet,0.0472904294
2021-05-28,1000511,MthTotRet,0.0193860653
2021-06-30,1000511,MthTotRet,0.0015228406
2021-07-30,1000511,MthTotRet,0.0113585384
2021-08-31,1000511,MthTotRet,0.0233328964
2021-09-30,1000511,MthTotRet,-0.037593945
2021-10-29,1000511,MthTotRet,0.052817388
2021-11-30,1000511,MthTotRet,-0.025722764
2021-12-31,1000511,MthTotRet,0.0640463773
2022-01-31,1000511,MthTotRet,-0.042680219
2022-02-28,1000511,MthTotRet,-0.010438075
2022-03-31,1000511,MthTotRet,0.027023601
2022-04-29,1000511,MthTotRet,-0.063210785
2022-05-31,1000511,MthTotRet,0.0099820958
2022-06-30,1000511,MthTotRet,-0.093609612
2022-07-29,1000511,MthTotRet,0.0879372399
2022-08-31,1000511,MthTotRet,-0.033775943
2022-09-30,1000511,MthTotRet,-0.093456913
2022-10-31,1000511,MthTotRet,0.0964863188
2022-11-30,1000511,MthTotRet,0.069063878
2022-12-30,1000511,MthTotRet,-0.048514893
2023-01-31,1000511,MthTotRet,0.0756271838
2023-02-28,1000511,MthTotRet,-0.033448852
2023-03-31,1000511,MthTotRet,-0.003573016
2023-04-28,1000511,MthTotRet,0.0021162383
2023-05-31,1000511,MthTotRet,-0.037746017
2023-06-30,1000511,MthTotRet,0.0783252114
2023-07-31,1000511,MthTotRet,0.035298
2023-08-31,1000511,MthTotRet,-0.030957009
2023-09-29,1000511,MthTotRet,-0.050783691
2023-10-31,1000511,MthTotRet,-0.040677411
2023-11-30,1000511,MthTotRet,0.0927716573
2023-12-29,1000511,MthTotRet,0.0703930975
